sentence_type,item_id,fillertype_effect_plus_gap,fillertype_effect_minus_gap
lan_parasitic_gap,6337,-1.08811523,0.53201543
lan_parasitic_gap,6338,-1.08811523,1.17242344
lan_parasitic_gap,6339,-1.08811523,-2.37749074
lan_parasitic_gap,634,-2.73418122,-3.72214455
lan_parasitic_gap,6340,-0.83411722,0.15044856
lan_parasitic_gap,6341,-0.83411722,-0.44581441
lan_parasitic_gap,6342,-0.83411722,-1.93990835
lan_parasitic_gap,6343,0.05797758,1.17242344
lan_parasitic_gap,6344,0.05797758,0.53201543
lan_parasitic_gap,6345,0.05797758,-2.37749074
lan_parasitic_gap,6346,-0.03303916,-0.44581441
lan_parasitic_gap,6347,-0.03303916,0.15044856
lan_parasitic_gap,6348,-0.03303916,-1.93990835
lan_parasitic_gap,6349,-1.97823210,-0.78453179
lan_parasitic_gap,635,-2.73418122,2.94734518
lan_parasitic_gap,6350,-1.97823210,-2.10953898
lan_parasitic_gap,6351,-1.97823210,0.40749931
lan_parasitic_gap,6352,-2.24652865,1.01061220
lan_parasitic_gap,6353,-2.24652865,-2.45710875
lan_parasitic_gap,6354,-2.24652865,0.69417868
lan_parasitic_gap,6355,-1.54052708,-2.10953898
lan_parasitic_gap,6356,-1.54052708,0.40749931
lan_parasitic_gap,6357,-1.54052708,-0.78453179
lan_parasitic_gap,6358,-1.51932379,-2.45710875
lan_parasitic_gap,6359,-1.51932379,0.69417868
lan_parasitic_gap,636,-2.73418122,-0.05343742
lan_parasitic_gap,6360,-1.51932379,1.01061220
lan_parasitic_gap,6361,-1.10290429,-0.04486349
lan_parasitic_gap,6362,-1.10290429,-2.52507988
lan_parasitic_gap,6363,-1.10290429,-1.92370543
lan_parasitic_gap,6364,-1.27645762,0.16875781
lan_parasitic_gap,6365,-1.27645762,-2.52416666
lan_parasitic_gap,6366,-1.27645762,0.77923278
lan_parasitic_gap,6367,-1.03355826,-1.92370543
lan_parasitic_gap,6368,-1.03355826,-0.04486349
lan_parasitic_gap,6369,-1.03355826,-2.52507988
lan_parasitic_gap,637,-1.52239673,-0.59332853
lan_parasitic_gap,6370,-1.03175345,0.77923278
lan_parasitic_gap,6371,-1.03175345,0.16875781
lan_parasitic_gap,6372,-1.03175345,-2.52416666
lan_parasitic_gap,6373,-2.55363226,-0.83504776
lan_parasitic_gap,6374,-2.55363226,-2.31875862
lan_parasitic_gap,6375,-2.55363226,0.13651069
lan_parasitic_gap,6376,-2.77045923,1.49870335
lan_parasitic_gap,6377,-2.77045923,-2.75064237
lan_parasitic_gap,6378,-2.77045923,0.71436343
lan_parasitic_gap,6379,-1.40979294,0.13651069
lan_parasitic_gap,638,-1.52239673,-0.41763714
lan_parasitic_gap,6380,-1.40979294,-0.83504776
lan_parasitic_gap,6381,-1.40979294,-2.31875862
lan_parasitic_gap,6382,-1.12812982,0.71436343
lan_parasitic_gap,6383,-1.12812982,1.49870335
lan_parasitic_gap,6384,-1.12812982,-2.75064237
lan_parasitic_gap,6385,-3.68980366,2.02579775
lan_parasitic_gap,6386,-3.68980366,0.50762957
lan_parasitic_gap,6387,-3.68980366,-3.15156731
lan_parasitic_gap,6388,-3.44939152,-0.46877779
lan_parasitic_gap,6389,-3.44939152,0.16434172
lan_parasitic_gap,639,-1.52239673,-4.62090028
lan_parasitic_gap,6390,-3.44939152,-2.62292345
lan_parasitic_gap,6391,-2.63767502,0.16434172
lan_parasitic_gap,6392,-2.63767502,-0.46877779
lan_parasitic_gap,6393,-2.63767502,-2.62292345
lan_parasitic_gap,6394,-2.34550186,0.50762957
lan_parasitic_gap,6395,-2.34550186,2.02579775
lan_parasitic_gap,6396,-2.34550186,-3.15156731
lan_parasitic_gap,6397,-2.76654663,-3.39282200
lan_parasitic_gap,6398,-2.76654663,1.47914617
lan_parasitic_gap,6399,-2.76654663,0.71713197
lan_parasitic_gap,64,-0.36642290,1.63129135
lan_parasitic_gap,640,-1.91126075,0.29616077
lan_parasitic_gap,6400,-2.42804132,-3.25470126
lan_parasitic_gap,6401,-2.42804132,-1.48801730
lan_parasitic_gap,6402,-2.42804132,0.40483033
lan_parasitic_gap,6403,-1.82288702,1.47914617
lan_parasitic_gap,6404,-1.82288702,-3.39282200
lan_parasitic_gap,6405,-1.82288702,0.71713197
lan_parasitic_gap,6406,-1.92840718,-1.48801730
lan_parasitic_gap,6407,-1.92840718,-3.25470126
lan_parasitic_gap,6408,-1.92840718,0.40483033
lan_parasitic_gap,6409,-2.79967525,0.77280124
lan_parasitic_gap,641,-1.91126075,2.29787705
lan_parasitic_gap,6410,-2.79967525,-2.58579426
lan_parasitic_gap,6411,-2.79967525,1.94212721
lan_parasitic_gap,6412,-2.73033355,0.34017451
lan_parasitic_gap,6413,-2.73033355,-2.17237268
lan_parasitic_gap,6414,-2.73033355,-0.10215146
lan_parasitic_gap,6415,-1.20746218,-2.58579426
lan_parasitic_gap,6416,-1.20746218,0.77280124
lan_parasitic_gap,6417,-1.20746218,1.94212721
lan_parasitic_gap,6418,-1.45745814,-2.17237268
lan_parasitic_gap,6419,-1.45745814,0.34017451
lan_parasitic_gap,642,-1.91126075,-4.39008061
lan_parasitic_gap,6420,-1.45745814,-0.10215146
lan_parasitic_gap,6421,-3.16750044,1.70483273
lan_parasitic_gap,6422,-3.16750044,-2.79887310
lan_parasitic_gap,6423,-3.16750044,0.65384094
lan_parasitic_gap,6424,-2.99887825,-0.40302840
lan_parasitic_gap,6425,-2.99887825,-2.29338161
lan_parasitic_gap,6426,-2.99887825,0.44386100
lan_parasitic_gap,6427,-2.08164303,0.44386100
lan_parasitic_gap,6428,-2.08164303,-0.40302840
lan_parasitic_gap,6429,-2.08164303,-2.29338161
lan_parasitic_gap,643,-1.82605085,2.29787705
lan_parasitic_gap,6430,-1.86721671,0.65384094
lan_parasitic_gap,6431,-1.86721671,1.70483273
lan_parasitic_gap,6432,-1.86721671,-2.79887310
lan_parasitic_gap,6433,-2.59503760,-2.32370418
lan_parasitic_gap,6434,-2.59503760,-1.34024926
lan_parasitic_gap,6435,-2.59503760,0.92873637
lan_parasitic_gap,6436,-2.78504775,-2.50672448
lan_parasitic_gap,6437,-2.78504775,1.25949874
lan_parasitic_gap,6438,-2.78504775,1.11255015
lan_parasitic_gap,6439,-1.70875975,-2.50672448
lan_parasitic_gap,644,-1.82605085,-4.39008061
lan_parasitic_gap,6440,-1.70875975,1.25949874
lan_parasitic_gap,6441,-1.70875975,1.11255015
lan_parasitic_gap,6442,-1.84056725,-2.32370418
lan_parasitic_gap,6443,-1.84056725,-1.34024926
lan_parasitic_gap,6444,-1.84056725,0.92873637
lan_parasitic_gap,6445,-2.38623923,-2.76012520
lan_parasitic_gap,6446,-2.38623923,0.63034231
lan_parasitic_gap,6447,-2.38623923,1.68261811
lan_parasitic_gap,6448,-2.52721939,-2.19384575
lan_parasitic_gap,6449,-2.52721939,0.10296225
lan_parasitic_gap,645,-1.82605085,0.29616077
lan_parasitic_gap,6450,-2.52721939,-0.86081718
lan_parasitic_gap,6451,-1.32376936,-0.86081718
lan_parasitic_gap,6452,-1.32376936,-2.19384575
lan_parasitic_gap,6453,-1.32376936,0.10296225
lan_parasitic_gap,6454,-0.80507722,1.68261811
lan_parasitic_gap,6455,-0.80507722,-2.76012520
lan_parasitic_gap,6456,-0.80507722,0.63034231
lan_parasitic_gap,6457,-3.57870459,-0.47754793
lan_parasitic_gap,6458,-3.57870459,-1.99986243
lan_parasitic_gap,6459,-3.57870459,0.21687890
lan_parasitic_gap,646,-1.80311489,-0.41763714
lan_parasitic_gap,6460,-3.49705815,2.03735951
lan_parasitic_gap,6461,-3.49705815,-2.73868243
lan_parasitic_gap,6462,-3.49705815,0.39767744
lan_parasitic_gap,6463,-1.93455451,0.39767744
lan_parasitic_gap,6464,-1.93455451,2.03735951
lan_parasitic_gap,6465,-1.93455451,-2.73868243
lan_parasitic_gap,6466,-2.36796607,0.21687890
lan_parasitic_gap,6467,-2.36796607,-0.47754793
lan_parasitic_gap,6468,-2.36796607,-1.99986243
lan_parasitic_gap,6469,-2.98339524,-2.67042420
lan_parasitic_gap,647,-1.80311489,-4.62090028
lan_parasitic_gap,6470,-2.98339524,-1.84951341
lan_parasitic_gap,6471,-2.98339524,0.05081172
lan_parasitic_gap,6472,-2.96546110,-3.05325919
lan_parasitic_gap,6473,-2.96546110,1.39821675
lan_parasitic_gap,6474,-2.96546110,0.20902631
lan_parasitic_gap,6475,-2.30451056,-1.84951341
lan_parasitic_gap,6476,-2.30451056,0.05081172
lan_parasitic_gap,6477,-2.30451056,-2.67042420
lan_parasitic_gap,6478,-2.03418702,1.39821675
lan_parasitic_gap,6479,-2.03418702,0.20902631
lan_parasitic_gap,648,-1.80311489,-0.59332853
lan_parasitic_gap,6480,-2.03418702,-3.05325919
lan_parasitic_gap,6481,-0.86395936,-0.02772427
lan_parasitic_gap,6482,-0.86395936,-2.07941263
lan_parasitic_gap,6483,-0.86395936,0.17258240
lan_parasitic_gap,6484,-1.11975929,1.26970581
lan_parasitic_gap,6485,-1.11975929,-2.45119803
lan_parasitic_gap,6486,-1.11975929,0.61796111
lan_parasitic_gap,6487,0.03832231,0.61796111
lan_parasitic_gap,6488,0.03832231,1.26970581
lan_parasitic_gap,6489,0.03832231,-2.45119803
lan_parasitic_gap,649,-1.85053339,-2.78706321
lan_parasitic_gap,6490,-0.03431450,0.17258240
lan_parasitic_gap,6491,-0.03431450,-0.02772427
lan_parasitic_gap,6492,-0.03431450,-2.07941263
lan_parasitic_gap,6493,-2.29720476,-2.58397214
lan_parasitic_gap,6494,-2.29720476,1.27000156
lan_parasitic_gap,6495,-2.29720476,0.70864170
lan_parasitic_gap,6496,-2.03718206,-2.24039143
lan_parasitic_gap,6497,-2.03718206,-0.15826220
lan_parasitic_gap,6498,-2.03718206,0.34486759
lan_parasitic_gap,6499,-1.55611107,-2.24039143
lan_parasitic_gap,65,-0.36642290,-2.42664047
lan_parasitic_gap,650,-1.85053339,0.49187966
lan_parasitic_gap,6500,-1.55611107,0.34486759
lan_parasitic_gap,6501,-1.55611107,-0.15826220
lan_parasitic_gap,6502,-1.52767987,-2.58397214
lan_parasitic_gap,6503,-1.52767987,0.70864170
lan_parasitic_gap,6504,-1.52767987,1.27000156
lan_parasitic_gap,6505,-1.26473572,0.28227050
lan_parasitic_gap,6506,-1.26473572,-2.61357912
lan_parasitic_gap,6507,-1.26473572,0.98427436
lan_parasitic_gap,6508,-1.08173707,-0.05391495
lan_parasitic_gap,6509,-1.08173707,-2.69527894
lan_parasitic_gap,651,-1.85053339,2.26812291
lan_parasitic_gap,6510,-1.08173707,-1.18546252
lan_parasitic_gap,6511,-1.09553789,0.98427436
lan_parasitic_gap,6512,-1.09553789,-2.61357912
lan_parasitic_gap,6513,-1.09553789,0.28227050
lan_parasitic_gap,6514,-1.04262561,-1.18546252
lan_parasitic_gap,6515,-1.04262561,-2.69527894
lan_parasitic_gap,6516,-1.04262561,-0.05391495
lan_parasitic_gap,6517,-2.83014784,1.51685823
lan_parasitic_gap,6518,-2.83014784,0.72907171
lan_parasitic_gap,6519,-2.83014784,-2.39496610
lan_parasitic_gap,652,-1.80131729,-2.61122465
lan_parasitic_gap,6520,-2.54510881,-0.30796056
lan_parasitic_gap,6521,-2.54510881,0.10201730
lan_parasitic_gap,6522,-2.54510881,-2.09192224
lan_parasitic_gap,6523,-1.24452212,1.51685823
lan_parasitic_gap,6524,-1.24452212,-2.39496610
lan_parasitic_gap,6525,-1.24452212,0.72907171
lan_parasitic_gap,6526,-1.47320515,-0.30796056
lan_parasitic_gap,6527,-1.47320515,-2.09192224
lan_parasitic_gap,6528,-1.47320515,0.10201730
lan_parasitic_gap,6529,-3.28272272,-2.42119141
lan_parasitic_gap,653,-1.80131729,-0.13724935
lan_parasitic_gap,6530,-3.28272272,0.22945920
lan_parasitic_gap,6531,-3.28272272,0.07128356
lan_parasitic_gap,6532,-3.54554569,-2.82692920
lan_parasitic_gap,6533,-3.54554569,2.22804773
lan_parasitic_gap,6534,-3.54554569,0.53630168
lan_parasitic_gap,6535,-2.47843899,0.22945920
lan_parasitic_gap,6536,-2.47843899,-2.42119141
lan_parasitic_gap,6537,-2.47843899,0.07128356
lan_parasitic_gap,6538,-2.15943315,2.22804773
lan_parasitic_gap,6539,-2.15943315,-2.82692920
lan_parasitic_gap,654,-1.80131729,0.15352295
lan_parasitic_gap,6540,-2.15943315,0.53630168
lan_parasitic_gap,6541,-2.23621194,-0.77719713
lan_parasitic_gap,6542,-2.23621194,-3.17269559
lan_parasitic_gap,6543,-2.23621194,0.37161227
lan_parasitic_gap,6544,-2.62328124,1.50291746
lan_parasitic_gap,6545,-2.62328124,-3.20650803
lan_parasitic_gap,6546,-2.62328124,0.82441509
lan_parasitic_gap,6547,-1.80770265,0.37161227
lan_parasitic_gap,6548,-1.80770265,-0.77719713
lan_parasitic_gap,6549,-1.80770265,-3.17269559
lan_parasitic_gap,655,-1.00577196,0.49187966
lan_parasitic_gap,6550,-1.72492514,0.82441509
lan_parasitic_gap,6551,-1.72492514,1.50291746
lan_parasitic_gap,6552,-1.72492514,-3.20650803
lan_parasitic_gap,6553,-2.45455229,-2.19487440
lan_parasitic_gap,6554,-2.45455229,0.37266400
lan_parasitic_gap,6555,-2.45455229,0.19508267
lan_parasitic_gap,6556,-2.58664545,-2.51093282
lan_parasitic_gap,6557,-2.58664545,0.85989097
lan_parasitic_gap,6558,-2.58664545,1.89528723
lan_parasitic_gap,6559,-1.05821969,1.89528723
lan_parasitic_gap,656,-1.00577196,-2.78706321
lan_parasitic_gap,6560,-1.05821969,0.85989097
lan_parasitic_gap,6561,-1.05821969,-2.51093282
lan_parasitic_gap,6562,-1.26579177,0.19508267
lan_parasitic_gap,6563,-1.26579177,0.37266400
lan_parasitic_gap,6564,-1.26579177,-2.19487440
lan_parasitic_gap,6565,-2.84865330,2.00823005
lan_parasitic_gap,6566,-2.84865330,0.63736103
lan_parasitic_gap,6567,-2.84865330,-2.76209304
lan_parasitic_gap,6568,-2.63466123,0.25664679
lan_parasitic_gap,6569,-2.63466123,0.32678630
lan_parasitic_gap,657,-1.00577196,2.26812291
lan_parasitic_gap,6570,-2.63466123,-2.34512821
lan_parasitic_gap,6571,-1.72804713,0.25664679
lan_parasitic_gap,6572,-1.72804713,-2.34512821
lan_parasitic_gap,6573,-1.72804713,0.32678630
lan_parasitic_gap,6574,-1.54034962,2.00823005
lan_parasitic_gap,6575,-1.54034962,-2.76209304
lan_parasitic_gap,6576,-1.54034962,0.63736103
lan_parasitic_gap,6577,-2.17849115,-0.58503737
lan_parasitic_gap,6578,-2.17849115,0.89875140
lan_parasitic_gap,6579,-2.17849115,-2.51669494
lan_parasitic_gap,658,-1.13710482,-0.13724935
lan_parasitic_gap,6580,-2.43209530,1.48371519
lan_parasitic_gap,6581,-2.43209530,1.20890343
lan_parasitic_gap,6582,-2.43209530,-2.63313197
lan_parasitic_gap,6583,-1.55446928,0.89875140
lan_parasitic_gap,6584,-1.55446928,-2.51669494
lan_parasitic_gap,6585,-1.55446928,-0.58503737
lan_parasitic_gap,6586,-1.47806560,1.20890343
lan_parasitic_gap,6587,-1.47806560,-2.63313197
lan_parasitic_gap,6588,-1.47806560,1.48371519
lan_parasitic_gap,6589,-2.26552750,-2.46141664
lan_parasitic_gap,659,-1.13710482,-2.61122465
lan_parasitic_gap,6590,-2.26552750,0.77498404
lan_parasitic_gap,6591,-2.26552750,1.83931499
lan_parasitic_gap,6592,-2.31937753,-2.06217243
lan_parasitic_gap,6593,-2.31937753,0.11899781
lan_parasitic_gap,6594,-2.31937753,-0.16550021
lan_parasitic_gap,6595,-0.76936906,0.77498404
lan_parasitic_gap,6596,-0.76936906,1.83931499
lan_parasitic_gap,6597,-0.76936906,-2.46141664
lan_parasitic_gap,6598,-1.16588370,0.11899781
lan_parasitic_gap,6599,-1.16588370,-0.16550021
lan_parasitic_gap,66,-0.36642290,0.64251866
lan_parasitic_gap,660,-1.13710482,0.15352295
lan_parasitic_gap,6600,-1.16588370,-2.06217243
lan_parasitic_gap,6601,-3.14259808,0.35487990
lan_parasitic_gap,6602,-3.14259808,0.02390401
lan_parasitic_gap,6603,-3.14259808,-2.05994346
lan_parasitic_gap,6604,-3.12308275,2.33728716
lan_parasitic_gap,6605,-3.12308275,0.36698122
lan_parasitic_gap,6606,-3.12308275,-2.61241054
lan_parasitic_gap,6607,-1.92433156,-2.05994346
lan_parasitic_gap,6608,-1.92433156,0.02390401
lan_parasitic_gap,6609,-1.92433156,0.35487990
lan_parasitic_gap,661,-2.61319969,-2.92020087
lan_parasitic_gap,6610,-1.51883038,-2.61241054
lan_parasitic_gap,6611,-1.51883038,0.36698122
lan_parasitic_gap,6612,-1.51883038,2.33728716
lan_parasitic_gap,6613,-2.65245399,0.44516087
lan_parasitic_gap,6614,-2.65245399,-2.80159547
lan_parasitic_gap,6615,-2.65245399,1.59296904
lan_parasitic_gap,6616,-2.55390349,0.04317121
lan_parasitic_gap,6617,-2.55390349,-2.63784381
lan_parasitic_gap,6618,-2.55390349,-0.84254544
lan_parasitic_gap,6619,-1.92380209,-2.63784381
lan_parasitic_gap,662,-2.61319969,0.51915959
lan_parasitic_gap,6620,-1.92380209,0.04317121
lan_parasitic_gap,6621,-1.92380209,-0.84254544
lan_parasitic_gap,6622,-1.77105820,-2.80159547
lan_parasitic_gap,6623,-1.77105820,0.44516087
lan_parasitic_gap,6624,-1.77105820,1.59296904
lan_parasitic_gap,6625,-0.86016508,-0.18202772
lan_parasitic_gap,6626,-0.86016508,-0.91745738
lan_parasitic_gap,6627,-0.86016508,-0.01997556
lan_parasitic_gap,6628,-0.80866231,0.96573862
lan_parasitic_gap,6629,-0.80866231,-1.28935243
lan_parasitic_gap,663,-2.61319969,-0.40696984
lan_parasitic_gap,6630,-0.80866231,0.34754668
lan_parasitic_gap,6631,-0.46835364,-0.01997556
lan_parasitic_gap,6632,-0.46835364,-0.91745738
lan_parasitic_gap,6633,-0.46835364,-0.18202772
lan_parasitic_gap,6634,-0.05355573,0.34754668
lan_parasitic_gap,6635,-0.05355573,-1.28935243
lan_parasitic_gap,6636,-0.05355573,0.96573862
lan_parasitic_gap,6637,-1.25846865,0.28062871
lan_parasitic_gap,6638,-1.25846865,-1.46217287
lan_parasitic_gap,6639,-1.25846865,0.66135737
lan_parasitic_gap,664,-2.76240610,-3.18726392
lan_parasitic_gap,6640,-1.04085109,0.08948893
lan_parasitic_gap,6641,-1.04085109,-1.06021062
lan_parasitic_gap,6642,-1.04085109,-0.97228269
lan_parasitic_gap,6643,-0.59506698,0.66135737
lan_parasitic_gap,6644,-0.59506698,0.28062871
lan_parasitic_gap,6645,-0.59506698,-1.46217287
lan_parasitic_gap,6646,-0.71450915,-0.97228269
lan_parasitic_gap,6647,-0.71450915,0.08948893
lan_parasitic_gap,6648,-0.71450915,-1.06021062
lan_parasitic_gap,6649,-0.65189763,-0.23156410
lan_parasitic_gap,665,-2.76240610,2.60776795
lan_parasitic_gap,6650,-0.65189763,-1.13928762
lan_parasitic_gap,6651,-0.65189763,-1.69167679
lan_parasitic_gap,6652,-0.88812019,0.02128696
lan_parasitic_gap,6653,-0.88812019,-1.17166603
lan_parasitic_gap,6654,-0.88812019,0.76027576
lan_parasitic_gap,6655,-0.52722425,0.02128696
lan_parasitic_gap,6656,-0.52722425,0.76027576
lan_parasitic_gap,6657,-0.52722425,-1.17166603
lan_parasitic_gap,6658,-0.56811599,-0.23156410
lan_parasitic_gap,6659,-0.56811599,-1.69167679
lan_parasitic_gap,666,-2.76240610,0.16472548
lan_parasitic_gap,6660,-0.56811599,-1.13928762
lan_parasitic_gap,6661,-2.38867162,-0.45052192
lan_parasitic_gap,6662,-2.38867162,0.04824084
lan_parasitic_gap,6663,-2.38867162,-1.22651008
lan_parasitic_gap,6664,-2.44108329,1.22276628
lan_parasitic_gap,6665,-2.44108329,0.65027459
lan_parasitic_gap,6666,-2.44108329,-1.71375148
lan_parasitic_gap,6667,-1.87503179,0.04824084
lan_parasitic_gap,6668,-1.87503179,-0.45052192
lan_parasitic_gap,6669,-1.87503179,-1.22651008
lan_parasitic_gap,667,-2.09773197,0.51915959
lan_parasitic_gap,6670,-1.37507160,0.65027459
lan_parasitic_gap,6671,-1.37507160,1.22276628
lan_parasitic_gap,6672,-1.37507160,-1.71375148
lan_parasitic_gap,6673,-2.82406977,-1.73220643
lan_parasitic_gap,6674,-2.82406977,-0.28541557
lan_parasitic_gap,6675,-2.82406977,0.11744980
lan_parasitic_gap,6676,-3.02843185,-2.41535283
lan_parasitic_gap,6677,-3.02843185,1.87115094
lan_parasitic_gap,6678,-3.02843185,0.48011448
lan_parasitic_gap,6679,-2.54682706,-1.73220643
lan_parasitic_gap,668,-2.09773197,-2.92020087
lan_parasitic_gap,6680,-2.54682706,-0.28541557
lan_parasitic_gap,6681,-2.54682706,0.11744980
lan_parasitic_gap,6682,-2.16215263,-2.41535283
lan_parasitic_gap,6683,-2.16215263,1.87115094
lan_parasitic_gap,6684,-2.16215263,0.48011448
lan_parasitic_gap,6685,-2.18534684,1.12332419
lan_parasitic_gap,6686,-2.18534684,1.02488623
lan_parasitic_gap,6687,-2.18534684,-2.77157298
lan_parasitic_gap,6688,-1.78499463,-1.46211372
lan_parasitic_gap,6689,-1.78499463,0.63308488
lan_parasitic_gap,669,-2.09773197,-0.40696984
lan_parasitic_gap,6690,-1.78499463,-2.59363098
lan_parasitic_gap,6691,-1.56874331,1.12332419
lan_parasitic_gap,6692,-1.56874331,1.02488623
lan_parasitic_gap,6693,-1.56874331,-2.77157298
lan_parasitic_gap,6694,-1.78354906,-1.46211372
lan_parasitic_gap,6695,-1.78354906,0.63308488
lan_parasitic_gap,6696,-1.78354906,-2.59363098
lan_parasitic_gap,6697,-2.09895393,-0.09263112
lan_parasitic_gap,6698,-2.09895393,0.17049193
lan_parasitic_gap,6699,-2.09895393,-1.03206796
lan_parasitic_gap,67,0.19017173,-1.71866529
lan_parasitic_gap,670,-2.08954035,2.60776795
lan_parasitic_gap,6700,-1.98546433,1.41471974
lan_parasitic_gap,6701,-1.98546433,0.63698304
lan_parasitic_gap,6702,-1.98546433,-1.46847456
lan_parasitic_gap,6703,-1.43555226,-1.03206796
lan_parasitic_gap,6704,-1.43555226,-0.09263112
lan_parasitic_gap,6705,-1.43555226,0.17049193
lan_parasitic_gap,6706,-1.05439656,-1.46847456
lan_parasitic_gap,6707,-1.05439656,1.41471974
lan_parasitic_gap,6708,-1.05439656,0.63698304
lan_parasitic_gap,6709,-2.39436161,-0.39709027
lan_parasitic_gap,671,-2.08954035,-3.18726392
lan_parasitic_gap,6710,-2.39436161,-1.66313885
lan_parasitic_gap,6711,-2.39436161,0.26207132
lan_parasitic_gap,6712,-2.51859641,1.41728485
lan_parasitic_gap,6713,-2.51859641,-2.22250634
lan_parasitic_gap,6714,-2.51859641,0.46309789
lan_parasitic_gap,6715,-1.66238575,-2.22250634
lan_parasitic_gap,6716,-1.66238575,1.41728485
lan_parasitic_gap,6717,-1.66238575,0.46309789
lan_parasitic_gap,6718,-1.88469063,-1.66313885
lan_parasitic_gap,6719,-1.88469063,-0.39709027
lan_parasitic_gap,672,-2.08954035,0.16472548
lan_parasitic_gap,6720,-1.88469063,0.26207132
lan_parasitic_gap,6721,-2.11588252,1.15773969
lan_parasitic_gap,6722,-2.11588252,0.81928344
lan_parasitic_gap,6723,-2.11588252,-2.14518077
lan_parasitic_gap,6724,-1.86460399,0.90566624
lan_parasitic_gap,6725,-1.86460399,-1.43663427
lan_parasitic_gap,6726,-1.86460399,-2.00534611
lan_parasitic_gap,6727,-1.41743489,0.81928344
lan_parasitic_gap,6728,-1.41743489,-2.14518077
lan_parasitic_gap,6729,-1.41743489,1.15773969
lan_parasitic_gap,673,-2.02348511,0.81857795
lan_parasitic_gap,6730,-1.55079185,-1.43663427
lan_parasitic_gap,6731,-1.55079185,-2.00534611
lan_parasitic_gap,6732,-1.55079185,0.90566624
lan_parasitic_gap,6733,-2.14076900,1.24534590
lan_parasitic_gap,6734,-2.14076900,-1.75437055
lan_parasitic_gap,6735,-2.14076900,0.71026762
lan_parasitic_gap,6736,-2.52540737,-0.58639927
lan_parasitic_gap,6737,-2.52540737,-1.15591900
lan_parasitic_gap,6738,-2.52540737,0.12397511
lan_parasitic_gap,6739,-1.14184696,1.24534590
lan_parasitic_gap,674,-2.02348511,-2.91341011
lan_parasitic_gap,6740,-1.14184696,-1.75437055
lan_parasitic_gap,6741,-1.14184696,0.71026762
lan_parasitic_gap,6742,-1.90008563,-0.58639927
lan_parasitic_gap,6743,-1.90008563,-1.15591900
lan_parasitic_gap,6744,-1.90008563,0.12397511
lan_parasitic_gap,6745,-2.89712929,1.78882644
lan_parasitic_gap,6746,-2.89712929,0.21574639
lan_parasitic_gap,6747,-2.89712929,-2.35704774
lan_parasitic_gap,6748,-3.14324153,-0.36170817
lan_parasitic_gap,6749,-3.14324153,0.04785708
lan_parasitic_gap,675,-2.02348511,2.02355436
lan_parasitic_gap,6750,-3.14324153,-1.50089480
lan_parasitic_gap,6751,-1.84159733,-2.35704774
lan_parasitic_gap,6752,-1.84159733,0.21574639
lan_parasitic_gap,6753,-1.84159733,1.78882644
lan_parasitic_gap,6754,-2.46585004,-1.50089480
lan_parasitic_gap,6755,-2.46585004,0.04785708
lan_parasitic_gap,6756,-2.46585004,-0.36170817
lan_parasitic_gap,6757,-2.29218417,0.97750091
lan_parasitic_gap,6758,-2.29218417,0.48836382
lan_parasitic_gap,6759,-2.29218417,-2.41291467
lan_parasitic_gap,676,-1.72808897,0.22214474
lan_parasitic_gap,6760,-2.31126814,-1.75768875
lan_parasitic_gap,6761,-2.31126814,0.16786911
lan_parasitic_gap,6762,-2.31126814,-2.07823250
lan_parasitic_gap,6763,-2.12676332,-2.07823250
lan_parasitic_gap,6764,-2.12676332,-1.75768875
lan_parasitic_gap,6765,-2.12676332,0.16786911
lan_parasitic_gap,6766,-1.79894838,-2.41291467
lan_parasitic_gap,6767,-1.79894838,0.97750091
lan_parasitic_gap,6768,-1.79894838,0.48836382
lan_parasitic_gap,6769,-0.38590217,-1.18504414
lan_parasitic_gap,677,-1.72808897,-2.88334579
lan_parasitic_gap,6770,-0.38590217,0.07919530
lan_parasitic_gap,6771,-0.38590217,0.09278694
lan_parasitic_gap,6772,-0.39038462,-1.55203834
lan_parasitic_gap,6773,-0.39038462,1.36867757
lan_parasitic_gap,6774,-0.39038462,0.47637214
lan_parasitic_gap,6775,0.61209367,0.47637214
lan_parasitic_gap,6776,0.61209367,1.36867757
lan_parasitic_gap,6777,0.61209367,-1.55203834
lan_parasitic_gap,6778,0.11541560,0.09278694
lan_parasitic_gap,6779,0.11541560,0.07919530
lan_parasitic_gap,678,-1.72808897,-0.45319668
lan_parasitic_gap,6780,0.11541560,-1.18504414
lan_parasitic_gap,6781,-1.69173162,-1.63227815
lan_parasitic_gap,6782,-1.69173162,0.36124362
lan_parasitic_gap,6783,-1.69173162,1.37838114
lan_parasitic_gap,6784,-1.51356311,-1.31891180
lan_parasitic_gap,6785,-1.51356311,0.04265183
lan_parasitic_gap,6786,-1.51356311,-0.09561029
lan_parasitic_gap,6787,-1.27906889,0.36124362
lan_parasitic_gap,6788,-1.27906889,-1.63227815
lan_parasitic_gap,6789,-1.27906889,1.37838114
lan_parasitic_gap,679,-1.67419854,0.81857795
lan_parasitic_gap,6790,-1.36931235,0.04265183
lan_parasitic_gap,6791,-1.36931235,-1.31891180
lan_parasitic_gap,6792,-1.36931235,-0.09561029
lan_parasitic_gap,6793,-0.84612910,1.40888404
lan_parasitic_gap,6794,-0.84612910,-0.00017168
lan_parasitic_gap,6795,-0.84612910,-1.84306167
