sentence_type,item_id,PLUS_FILLER_PLUS_GAP,MINUS_FILLER_PLUS_GAP,PLUS_FILLER_MINUS_GAP,MINUS_FILLER_MINUS_GAP
lan_parasitic_gap,4621,24.03145893,25.43986688,7.86508862,7.64366523
lan_parasitic_gap,4622,24.03145893,25.43986688,20.32287715,18.57679056
lan_parasitic_gap,4623,24.03145893,25.43986688,5.07726800,7.50309912
lan_parasitic_gap,4624,24.03145893,25.22789458,7.86508862,8.06244497
lan_parasitic_gap,4625,24.03145893,25.22789458,20.32287715,19.98355095
lan_parasitic_gap,4626,24.03145893,25.22789458,5.07726800,7.29530198
lan_parasitic_gap,4627,26.30843277,27.22996144,5.07726800,7.29530198
lan_parasitic_gap,4628,26.30843277,27.22996144,7.86508862,8.06244497
lan_parasitic_gap,4629,26.30843277,27.22996144,20.32287715,19.98355095
lan_parasitic_gap,4630,26.30843277,27.18101657,5.07726800,7.50309912
lan_parasitic_gap,4631,26.30843277,27.18101657,7.86508862,7.64366523
lan_parasitic_gap,4632,26.30843277,27.18101657,20.32287715,18.57679056
lan_parasitic_gap,4633,22.93301689,23.58526509,6.99323194,7.02136449
lan_parasitic_gap,4634,22.93301689,23.58526509,3.70196557,6.07357588
lan_parasitic_gap,4635,22.93301689,23.58526509,21.68180066,19.91473007
lan_parasitic_gap,4636,22.93301689,23.22692273,6.99323194,7.38671835
lan_parasitic_gap,4637,22.93301689,23.22692273,3.70196557,6.16464168
lan_parasitic_gap,4638,22.93301689,23.22692273,21.68180066,22.16673808
lan_parasitic_gap,4639,26.71267592,27.42442519,3.70196557,6.07357588
lan_parasitic_gap,4640,26.71267592,27.42442519,6.99323194,7.02136449
lan_parasitic_gap,4641,26.71267592,27.42442519,21.68180066,19.91473007
lan_parasitic_gap,4642,26.71267592,27.29165108,3.70196557,6.16464168
lan_parasitic_gap,4643,26.71267592,27.29165108,6.99323194,7.38671835
lan_parasitic_gap,4644,26.71267592,27.29165108,21.68180066,22.16673808
lan_parasitic_gap,4645,22.66278424,24.30182575,3.40045097,6.29451886
lan_parasitic_gap,4646,22.66278424,24.30182575,20.80823872,21.11236316
lan_parasitic_gap,4647,22.66278424,24.30182575,10.30768962,10.56777868
lan_parasitic_gap,4648,22.66278424,24.38078878,3.40045097,6.26141911
lan_parasitic_gap,4649,22.66278424,24.38078878,20.80823872,19.09565006
lan_parasitic_gap,4650,22.66278424,24.38078878,10.30768962,9.71865888
lan_parasitic_gap,4651,23.24292943,24.17227318,20.80823872,19.09565006
lan_parasitic_gap,4652,23.24292943,24.17227318,3.40045097,6.26141911
lan_parasitic_gap,4653,23.24292943,24.17227318,10.30768962,9.71865888
lan_parasitic_gap,4654,23.24292943,24.57793882,20.80823872,21.11236316
lan_parasitic_gap,4655,23.24292943,24.57793882,3.40045097,6.29451886
lan_parasitic_gap,4656,23.24292943,24.57793882,10.30768962,10.56777868
lan_parasitic_gap,4657,21.42666726,24.33221468,20.35887672,19.91689556
lan_parasitic_gap,4658,21.42666726,24.33221468,5.81886086,8.94723253
lan_parasitic_gap,4659,21.42666726,24.33221468,11.04108509,11.39556247
lan_parasitic_gap,4660,21.42666726,24.46903122,20.35887672,17.78536124
lan_parasitic_gap,4661,21.42666726,24.46903122,5.81886086,9.19161641
lan_parasitic_gap,4662,21.42666726,24.46903122,11.04108509,10.77590620
lan_parasitic_gap,4663,21.77622505,24.41069007,5.81886086,9.19161641
lan_parasitic_gap,4664,21.77622505,24.41069007,11.04108509,10.77590620
lan_parasitic_gap,4665,21.77622505,24.41069007,20.35887672,17.78536124
lan_parasitic_gap,4666,21.77622505,24.74394109,5.81886086,8.94723253
lan_parasitic_gap,4667,21.77622505,24.74394109,11.04108509,11.39556247
lan_parasitic_gap,4668,21.77622505,24.74394109,20.35887672,19.91689556
lan_parasitic_gap,4669,20.59544264,22.32764618,3.93466219,8.12011671
lan_parasitic_gap,4670,20.59544264,22.32764618,10.20298459,9.75474501
lan_parasitic_gap,4671,20.59544264,22.32764618,21.05604612,19.21935972
lan_parasitic_gap,4672,20.59544264,21.91993768,3.93466219,8.42541839
lan_parasitic_gap,4673,20.59544264,21.91993768,10.20298459,10.53141700
lan_parasitic_gap,4674,20.59544264,21.91993768,21.05604612,21.78278499
lan_parasitic_gap,4675,22.83393981,24.70875808,10.20298459,10.53141700
lan_parasitic_gap,4676,22.83393981,24.70875808,21.05604612,21.78278499
lan_parasitic_gap,4677,22.83393981,24.70875808,3.93466219,8.42541839
lan_parasitic_gap,4678,22.83393981,24.68525514,10.20298459,9.75474501
lan_parasitic_gap,4679,22.83393981,24.68525514,21.05604612,19.21935972
lan_parasitic_gap,4680,22.83393981,24.68525514,3.93466219,8.12011671
lan_parasitic_gap,4681,23.50649971,25.34078547,9.15591404,8.39774461
lan_parasitic_gap,4682,23.50649971,25.34078547,20.83706232,18.80446226
lan_parasitic_gap,4683,23.50649971,25.34078547,3.03406413,5.58011792
lan_parasitic_gap,4684,23.50649971,25.28835072,9.15591404,9.04332900
lan_parasitic_gap,4685,23.50649971,25.28835072,20.83706232,20.61313008
lan_parasitic_gap,4686,23.50649971,25.28835072,3.03406413,5.41123892
lan_parasitic_gap,4687,24.34081314,25.63492213,3.03406413,5.41123892
lan_parasitic_gap,4688,24.34081314,25.63492213,20.83706232,20.61313008
lan_parasitic_gap,4689,24.34081314,25.63492213,9.15591404,9.04332900
lan_parasitic_gap,4690,24.34081314,25.46246958,3.03406413,5.58011792
lan_parasitic_gap,4691,24.34081314,25.46246958,20.83706232,18.80446226
lan_parasitic_gap,4692,24.34081314,25.46246958,9.15591404,8.39774461
lan_parasitic_gap,4693,22.12001063,24.54030324,20.24845862,19.77552154
lan_parasitic_gap,4694,22.12001063,24.54030324,9.70828734,9.73479831
lan_parasitic_gap,4695,22.12001063,24.54030324,4.90160112,7.42401635
lan_parasitic_gap,4696,22.12001063,24.69263308,20.24845862,17.94933652
lan_parasitic_gap,4697,22.12001063,24.69263308,9.70828734,9.28411625
lan_parasitic_gap,4698,22.12001063,24.69263308,4.90160112,7.74765468
lan_parasitic_gap,4699,22.57683424,24.70851571,20.24845862,19.77552154
lan_parasitic_gap,4700,22.57683424,24.70851571,9.70828734,9.73479831
lan_parasitic_gap,4701,22.57683424,24.70851571,4.90160112,7.42401635
lan_parasitic_gap,4702,22.57683424,24.59918251,20.24845862,17.94933652
lan_parasitic_gap,4703,22.57683424,24.59918251,9.70828734,9.28411625
lan_parasitic_gap,4704,22.57683424,24.59918251,4.90160112,7.74765468
lan_parasitic_gap,4705,21.83667253,23.35251366,8.90862457,8.52220303
lan_parasitic_gap,4706,21.83667253,23.35251366,2.88305292,5.64911048
lan_parasitic_gap,4707,21.83667253,23.35251366,21.05433364,21.60334547
lan_parasitic_gap,4708,21.83667253,23.70910170,8.90862457,8.01964165
lan_parasitic_gap,4709,21.83667253,23.70910170,2.88305292,5.63551308
lan_parasitic_gap,4710,21.83667253,23.70910170,21.05433364,19.34667755
lan_parasitic_gap,4711,24.02389488,25.63442585,8.90862457,8.52220303
lan_parasitic_gap,4712,24.02389488,25.63442585,21.05433364,21.60334547
lan_parasitic_gap,4713,24.02389488,25.63442585,2.88305292,5.64911048
lan_parasitic_gap,4714,24.02389488,25.70961190,8.90862457,8.01964165
lan_parasitic_gap,4715,24.02389488,25.70961190,21.05433364,19.34667755
lan_parasitic_gap,4716,24.02389488,25.70961190,2.88305292,5.63551308
lan_parasitic_gap,4717,21.18234253,22.86518281,19.93979690,18.36765604
lan_parasitic_gap,4718,21.18234253,22.86518281,8.99174255,8.71528323
lan_parasitic_gap,4719,21.18234253,22.86518281,4.22000707,7.02841061
lan_parasitic_gap,4720,21.18234253,23.14937642,19.93979690,20.51622282
lan_parasitic_gap,4721,21.18234253,23.14937642,8.99174255,9.51073478
lan_parasitic_gap,4722,21.18234253,23.14937642,4.22000707,6.94171907
lan_parasitic_gap,4723,22.68471032,24.15692002,4.22000707,6.94171907
lan_parasitic_gap,4724,22.68471032,24.15692002,8.99174255,9.51073478
lan_parasitic_gap,4725,22.68471032,24.15692002,19.93979690,20.51622282
lan_parasitic_gap,4726,22.68471032,23.54895823,4.22000707,7.02841061
lan_parasitic_gap,4727,22.68471032,23.54895823,8.99174255,8.71528323
lan_parasitic_gap,4728,22.68471032,23.54895823,19.93979690,18.36765604
lan_parasitic_gap,4729,19.81134077,23.38874261,19.46819864,19.45848209
lan_parasitic_gap,4730,19.81134077,23.38874261,10.51833753,11.18812601
lan_parasitic_gap,4731,19.81134077,23.38874261,7.41559389,10.25321490
lan_parasitic_gap,4732,19.81134077,23.23804013,19.46819864,17.31385965
lan_parasitic_gap,4733,19.81134077,23.23804013,10.51833753,10.74587217
lan_parasitic_gap,4734,19.81134077,23.23804013,7.41559389,10.65983706
lan_parasitic_gap,4735,21.01086812,23.61340197,7.41559389,10.65983706
lan_parasitic_gap,4736,21.01086812,23.61340197,10.51833753,10.74587217
lan_parasitic_gap,4737,21.01086812,23.61340197,19.46819864,17.31385965
lan_parasitic_gap,4738,21.01086812,24.07580449,7.41559389,10.25321490
lan_parasitic_gap,4739,21.01086812,24.07580449,10.51833753,11.18812601
lan_parasitic_gap,4740,21.01086812,24.07580449,19.46819864,19.45848209
lan_parasitic_gap,4741,18.78211780,21.20999322,20.29976085,21.45334702
lan_parasitic_gap,4742,18.78211780,21.20999322,9.73032451,10.64765494
lan_parasitic_gap,4743,18.78211780,21.20999322,6.50599198,10.56095185
lan_parasitic_gap,4744,18.78211780,21.29712767,20.29976085,18.77691112
lan_parasitic_gap,4745,18.78211780,21.29712767,9.73032451,9.92008796
lan_parasitic_gap,4746,18.78211780,21.29712767,6.50599198,10.37338707
lan_parasitic_gap,4747,21.73598973,24.34011343,9.73032451,10.64765494
lan_parasitic_gap,4748,21.73598973,24.34011343,20.29976085,21.45334702
lan_parasitic_gap,4749,21.73598973,24.34011343,6.50599198,10.56095185
lan_parasitic_gap,4750,21.73598973,24.28766714,9.73032451,9.92008796
lan_parasitic_gap,4751,21.73598973,24.28766714,20.29976085,18.77691112
lan_parasitic_gap,4752,21.73598973,24.28766714,6.50599198,10.37338707
lan_parasitic_gap,4753,24.93209449,25.33000998,21.65440533,21.19901575
lan_parasitic_gap,4754,24.93209449,25.33000998,3.19770615,5.29369101
lan_parasitic_gap,4755,24.93209449,25.33000998,7.39080551,7.42390526
lan_parasitic_gap,4756,24.93209449,25.61059541,21.65440533,19.71107491
lan_parasitic_gap,4757,24.93209449,25.61059541,3.19770615,5.64914654
lan_parasitic_gap,4758,24.93209449,25.61059541,7.39080551,7.03645075
lan_parasitic_gap,4759,27.09994288,26.60675325,7.39080551,7.03645075
lan_parasitic_gap,4760,27.09994288,26.60675325,21.65440533,19.71107491
lan_parasitic_gap,4761,27.09994288,26.60675325,3.19770615,5.64914654
lan_parasitic_gap,4762,27.09994288,26.79920588,7.39080551,7.42390526
lan_parasitic_gap,4763,27.09994288,26.79920588,21.65440533,21.19901575
lan_parasitic_gap,4764,27.09994288,26.79920588,3.19770615,5.29369101
lan_parasitic_gap,4765,23.75008579,25.33515896,5.03882162,7.52136220
lan_parasitic_gap,4766,23.75008579,25.33515896,8.06634458,7.49847961
lan_parasitic_gap,4767,23.75008579,25.33515896,20.03531052,18.14354924
lan_parasitic_gap,4768,23.75008579,25.11135079,5.03882162,7.23821165
lan_parasitic_gap,4769,23.75008579,25.11135079,8.06634458,7.79112309
lan_parasitic_gap,4770,23.75008579,25.11135079,20.03531052,20.00546116
lan_parasitic_gap,4771,26.14264691,27.25865232,20.03531052,20.00546116
lan_parasitic_gap,4772,26.14264691,27.25865232,5.03882162,7.23821165
lan_parasitic_gap,4773,26.14264691,27.25865232,8.06634458,7.79112309
lan_parasitic_gap,4774,26.14264691,27.14320930,20.03531052,18.14354924
lan_parasitic_gap,4775,26.14264691,27.14320930,5.03882162,7.52136220
lan_parasitic_gap,4776,26.14264691,27.14320930,8.06634458,7.49847961
lan_parasitic_gap,4777,22.61693539,22.93798698,3.68656336,6.26782034
lan_parasitic_gap,4778,22.61693539,22.93798698,7.12843266,7.09347904
lan_parasitic_gap,4779,22.61693539,22.93798698,21.06453205,22.16943159
lan_parasitic_gap,4780,22.61693539,23.25809648,3.68656336,6.16654892
lan_parasitic_gap,4781,22.61693539,23.25809648,7.12843266,6.74167497
lan_parasitic_gap,4782,22.61693539,23.25809648,21.06453205,19.61703428
lan_parasitic_gap,4783,26.65525666,27.24094179,21.06453205,22.16943159
lan_parasitic_gap,4784,26.65525666,27.24094179,7.12843266,7.09347904
lan_parasitic_gap,4785,26.65525666,27.24094179,3.68656336,6.26782034
lan_parasitic_gap,4786,26.65525666,27.28230097,21.06453205,19.61703428
lan_parasitic_gap,4787,26.65525666,27.28230097,7.12843266,6.74167497
lan_parasitic_gap,4788,26.65525666,27.28230097,3.68656336,6.16654892
lan_parasitic_gap,4789,22.60805705,24.14827539,20.38715355,20.89953535
lan_parasitic_gap,4790,22.60805705,24.14827539,3.05831872,5.73095745
lan_parasitic_gap,4791,22.60805705,24.14827539,10.30736502,10.23407467
lan_parasitic_gap,4792,22.60805705,24.17142776,20.38715355,18.57336560
lan_parasitic_gap,4793,22.60805705,24.17142776,3.05831872,5.85575634
lan_parasitic_gap,4794,22.60805705,24.17142776,10.30736502,9.49000470
lan_parasitic_gap,4795,23.38750622,24.12277287,20.38715355,18.57336560
lan_parasitic_gap,4796,23.38750622,24.12277287,3.05831872,5.85575634
lan_parasitic_gap,4797,23.38750622,24.12277287,10.30736502,9.49000470
lan_parasitic_gap,4798,23.38750622,24.60474987,20.38715355,20.89953535
lan_parasitic_gap,4799,23.38750622,24.60474987,3.05831872,5.73095745
lan_parasitic_gap,4800,23.38750622,24.60474987,10.30736502,10.23407467
lan_parasitic_gap,4801,21.14393798,24.06874682,5.38525887,8.74783765
lan_parasitic_gap,4802,21.14393798,24.06874682,19.87304628,17.21668981
lan_parasitic_gap,4803,21.14393798,24.06874682,10.74339651,10.35543850
lan_parasitic_gap,4804,21.14393798,24.00555245,5.38525887,8.42112060
lan_parasitic_gap,4805,21.14393798,24.00555245,19.87304628,19.82698247
lan_parasitic_gap,4806,21.14393798,24.00555245,10.74339651,10.78884573
lan_parasitic_gap,4807,21.87913105,24.21320388,10.74339651,10.35543850
lan_parasitic_gap,4808,21.87913105,24.21320388,19.87304628,17.21668981
lan_parasitic_gap,4809,21.87913105,24.21320388,5.38525887,8.74783765
lan_parasitic_gap,4810,21.87913105,24.61459771,10.74339651,10.78884573
lan_parasitic_gap,4811,21.87913105,24.61459771,19.87304628,19.82698247
lan_parasitic_gap,4812,21.87913105,24.61459771,5.38525887,8.42112060
lan_parasitic_gap,4813,20.16855639,21.89375998,10.14531430,9.26328084
lan_parasitic_gap,4814,20.16855639,21.89375998,20.59982988,18.69918448
lan_parasitic_gap,4815,20.16855639,21.89375998,3.53122839,7.52670450
lan_parasitic_gap,4816,20.16855639,21.54318652,10.14531430,9.88906280
lan_parasitic_gap,4817,20.16855639,21.54318652,20.59982988,21.69145374
lan_parasitic_gap,4818,20.16855639,21.54318652,3.53122839,7.73529944
lan_parasitic_gap,4819,22.83259377,24.46912644,10.14531430,9.26328084
lan_parasitic_gap,4820,22.83259377,24.46912644,3.53122839,7.52670450
lan_parasitic_gap,4821,22.83259377,24.46912644,20.59982988,18.69918448
lan_parasitic_gap,4822,22.83259377,24.59360649,10.14531430,9.88906280
lan_parasitic_gap,4823,22.83259377,24.59360649,3.53122839,7.73529944
lan_parasitic_gap,4824,22.83259377,24.59360649,20.59982988,21.69145374
lan_parasitic_gap,4825,23.35262330,25.09998091,9.40410808,8.29069375
lan_parasitic_gap,4826,23.35262330,25.09998091,20.54044422,18.36724343
lan_parasitic_gap,4827,23.35262330,25.09998091,2.87740765,5.31341410
lan_parasitic_gap,4828,23.35262330,25.17972444,9.40410808,8.86163887
lan_parasitic_gap,4829,23.35262330,25.17972444,20.54044422,20.47539743
lan_parasitic_gap,4830,23.35262330,25.17972444,2.87740765,5.03913757
lan_parasitic_gap,4831,24.44002583,25.36213735,9.40410808,8.29069375
lan_parasitic_gap,4832,24.44002583,25.36213735,2.87740765,5.31341410
lan_parasitic_gap,4833,24.44002583,25.36213735,20.54044422,18.36724343
lan_parasitic_gap,4834,24.44002583,25.69890710,9.40410808,8.86163887
lan_parasitic_gap,4835,24.44002583,25.69890710,2.87740765,5.03913757
lan_parasitic_gap,4836,24.44002583,25.69890710,20.54044422,20.47539743
lan_parasitic_gap,4837,21.74032359,24.30140881,19.95245655,17.44293613
lan_parasitic_gap,4838,21.74032359,24.30140881,9.72177943,9.06388308
lan_parasitic_gap,4839,21.74032359,24.30140881,4.61744647,7.46669848
lan_parasitic_gap,4840,21.74032359,24.26323654,19.95245655,19.71357654
lan_parasitic_gap,4841,21.74032359,24.26323654,9.72177943,9.31260515
lan_parasitic_gap,4842,21.74032359,24.26323654,4.61744647,7.02246815
lan_parasitic_gap,4843,22.56609338,24.37273998,19.95245655,17.44293613
lan_parasitic_gap,4844,22.56609338,24.37273998,9.72177943,9.06388308
lan_parasitic_gap,4845,22.56609338,24.37273998,4.61744647,7.46669848
lan_parasitic_gap,4846,22.56609338,24.63022931,19.95245655,19.71357654
lan_parasitic_gap,4847,22.56609338,24.63022931,9.72177943,9.31260515
lan_parasitic_gap,4848,22.56609338,24.63022931,4.61744647,7.02246815
lan_parasitic_gap,4849,21.22354734,23.23967759,2.72190965,5.44591842
lan_parasitic_gap,4850,21.22354734,23.23967759,20.70687352,18.93872379
lan_parasitic_gap,4851,21.22354734,23.23967759,9.18783799,7.78647472
lan_parasitic_gap,4852,21.22354734,22.97083858,2.72190965,5.37867152
lan_parasitic_gap,4853,21.22354734,22.97083858,20.70687352,21.56244650
lan_parasitic_gap,4854,21.22354734,22.97083858,9.18783799,8.13640040
lan_parasitic_gap,4855,23.76650510,25.43153676,20.70687352,18.93872379
lan_parasitic_gap,4856,23.76650510,25.43153676,9.18783799,7.78647472
lan_parasitic_gap,4857,23.76650510,25.43153676,2.72190965,5.44591842
lan_parasitic_gap,4858,23.76650510,25.53775662,20.70687352,21.56244650
lan_parasitic_gap,4859,23.76650510,25.53775662,9.18783799,8.13640040
lan_parasitic_gap,4860,23.76650510,25.53775662,2.72190965,5.37867152
lan_parasitic_gap,4861,21.54371599,22.99986994,9.06493480,8.57145519
lan_parasitic_gap,4862,21.54371599,22.99986994,19.64459697,17.78380746
lan_parasitic_gap,4863,21.54371599,22.99986994,3.89414409,6.68302365
lan_parasitic_gap,4864,21.54371599,23.30602714,9.06493480,9.25268858
lan_parasitic_gap,4865,21.54371599,23.30602714,19.64459697,20.23832945
lan_parasitic_gap,4866,21.54371599,23.30602714,3.89414409,6.43058376
lan_parasitic_gap,4867,23.12313092,24.32851272,3.89414409,6.43058376
lan_parasitic_gap,4868,23.12313092,24.32851272,19.64459697,20.23832945
lan_parasitic_gap,4869,23.12313092,24.32851272,9.06493480,9.25268858
lan_parasitic_gap,4870,23.12313092,23.66039776,3.89414409,6.68302365
lan_parasitic_gap,4871,23.12313092,23.66039776,19.64459697,17.78380746
lan_parasitic_gap,4872,23.12313092,23.66039776,9.06493480,8.57145519
lan_parasitic_gap,4873,19.89801356,23.08743576,10.29826450,10.35523364
lan_parasitic_gap,4874,19.89801356,23.08743576,6.88667881,10.16020002
lan_parasitic_gap,4875,19.89801356,23.08743576,19.31150032,16.70557325
lan_parasitic_gap,4876,19.89801356,23.28343598,10.29826450,10.57201877
lan_parasitic_gap,4877,19.89801356,23.28343598,6.88667881,9.60496730
lan_parasitic_gap,4878,19.89801356,23.28343598,19.31150032,19.33611991
lan_parasitic_gap,4879,21.41546618,24.02812486,6.88667881,9.60496730
lan_parasitic_gap,4880,21.41546618,24.02812486,19.31150032,19.33611991
lan_parasitic_gap,4881,21.41546618,24.02812486,10.29826450,10.57201877
lan_parasitic_gap,4882,21.41546618,23.51394546,6.88667881,10.16020002
lan_parasitic_gap,4883,21.41546618,23.51394546,19.31150032,16.70557325
lan_parasitic_gap,4884,21.41546618,23.51394546,10.29826450,10.35523364
lan_parasitic_gap,4885,18.64458424,20.99284886,5.92359042,9.67534196
lan_parasitic_gap,4886,18.64458424,20.99284886,9.61500701,9.94365871
lan_parasitic_gap,4887,18.64458424,20.99284886,19.75328095,21.15807640
lan_parasitic_gap,4888,18.64458424,21.04637285,5.92359042,9.70177502
lan_parasitic_gap,4889,18.64458424,21.04637285,9.61500701,9.42383549
lan_parasitic_gap,4890,18.64458424,21.04637285,19.75328095,18.05613635
lan_parasitic_gap,4891,21.93176922,24.24303448,19.75328095,21.15807640
lan_parasitic_gap,4892,21.93176922,24.24303448,9.61500701,9.94365871
lan_parasitic_gap,4893,21.93176922,24.24303448,5.92359042,9.67534196
lan_parasitic_gap,4894,21.93176922,24.09075946,19.75328095,18.05613635
lan_parasitic_gap,4895,21.93176922,24.09075946,9.61500701,9.42383549
lan_parasitic_gap,4896,21.93176922,24.09075946,5.92359042,9.70177502
lan_parasitic_gap,4897,25.14705461,25.58079654,3.23255877,5.13120893
lan_parasitic_gap,4898,25.14705461,25.58079654,7.82445800,7.73544516
lan_parasitic_gap,4899,25.14705461,25.58079654,20.72011169,20.46477631
lan_parasitic_gap,4900,25.14705461,25.83686049,3.23255877,5.57185849
lan_parasitic_gap,4901,25.14705461,25.83686049,7.82445800,7.35042015
lan_parasitic_gap,4902,25.14705461,25.83686049,20.72011169,18.79721849
lan_parasitic_gap,4903,27.08199720,26.86031556,20.72011169,18.79721849
lan_parasitic_gap,4904,27.08199720,26.86031556,7.82445800,7.35042015
lan_parasitic_gap,4905,27.08199720,26.86031556,3.23255877,5.57185849
lan_parasitic_gap,4906,27.08199720,26.97851845,20.72011169,20.46477631
lan_parasitic_gap,4907,27.08199720,26.97851845,7.82445800,7.73544516
lan_parasitic_gap,4908,27.08199720,26.97851845,3.23255877,5.13120893
lan_parasitic_gap,4909,23.77223260,25.47654740,19.16788436,17.68680064
lan_parasitic_gap,4910,23.77223260,25.47654740,8.34601101,7.76115542
lan_parasitic_gap,4911,23.77223260,25.47654740,4.71407962,7.36435658
lan_parasitic_gap,4912,23.77223260,25.18512156,19.16788436,19.47009002
lan_parasitic_gap,4913,23.77223260,25.18512156,8.34601101,8.07193069
lan_parasitic_gap,4914,23.77223260,25.18512156,4.71407962,6.99389702
lan_parasitic_gap,4915,26.35719154,27.43278128,8.34601101,8.07193069
lan_parasitic_gap,4916,26.35719154,27.43278128,19.16788436,19.47009002
lan_parasitic_gap,4917,26.35719154,27.43278128,4.71407962,6.99389702
lan_parasitic_gap,4918,26.35719154,27.36078647,8.34601101,7.76115542
lan_parasitic_gap,4919,26.35719154,27.36078647,19.16788436,17.68680064
lan_parasitic_gap,4920,26.35719154,27.36078647,4.71407962,7.36435658
lan_parasitic_gap,4921,22.75241023,23.62125168,7.47569368,7.20331719
lan_parasitic_gap,4922,22.75241023,23.62125168,20.42041344,19.18479707
lan_parasitic_gap,4923,22.75241023,23.62125168,3.43021088,5.82398387
lan_parasitic_gap,4924,22.75241023,23.36237303,7.47569368,7.47494348
lan_parasitic_gap,4925,22.75241023,23.36237303,20.42041344,21.81692492
lan_parasitic_gap,4926,22.75241023,23.36237303,3.43021088,5.75359622
lan_parasitic_gap,4927,27.12861789,27.83655123,7.47569368,7.20331719
lan_parasitic_gap,4928,27.12861789,27.83655123,20.42041344,19.18479707
lan_parasitic_gap,4929,27.12861789,27.83655123,3.43021088,5.82398387
lan_parasitic_gap,4930,27.12861789,27.82923676,7.47569368,7.47494348
lan_parasitic_gap,4931,27.12861789,27.82923676,20.42041344,21.81692492
lan_parasitic_gap,4932,27.12861789,27.82923676,3.43021088,5.75359622
lan_parasitic_gap,4933,22.72524428,24.55484272,10.61501252,9.83865937
lan_parasitic_gap,4934,22.72524428,24.55484272,19.77399228,17.88117639
lan_parasitic_gap,4935,22.72524428,24.55484272,2.78569408,5.82971570
lan_parasitic_gap,4936,22.72524428,24.43221797,10.61501252,10.53172285
lan_parasitic_gap,4937,22.72524428,24.43221797,19.77399228,20.37854210
lan_parasitic_gap,4938,22.72524428,24.43221797,2.78569408,5.48650865
lan_parasitic_gap,4939,23.55212639,24.17852870,19.77399228,17.88117639
lan_parasitic_gap,4940,23.55212639,24.17852870,10.61501252,9.83865937
lan_parasitic_gap,4941,23.55212639,24.17852870,2.78569408,5.82971570
lan_parasitic_gap,4942,23.55212639,24.61405525,19.77399228,20.37854210
lan_parasitic_gap,4943,23.55212639,24.61405525,10.61501252,10.53172285
lan_parasitic_gap,4944,23.55212639,24.61405525,2.78569408,5.48650865
lan_parasitic_gap,4945,21.12945333,24.03163638,19.25118413,19.54870247
lan_parasitic_gap,4946,21.12945333,24.03163638,10.90514426,11.04821633
lan_parasitic_gap,4947,21.12945333,24.03163638,4.60322005,8.05907484
lan_parasitic_gap,4948,21.12945333,24.27610827,19.25118413,16.93210234
lan_parasitic_gap,4949,21.12945333,24.27610827,10.90514426,10.61399542
lan_parasitic_gap,4950,21.12945333,24.27610827,4.60322005,8.55347633
lan_parasitic_gap,4951,21.87006083,24.15000806,10.90514426,10.61399542
lan_parasitic_gap,4952,21.87006083,24.15000806,19.25118413,16.93210234
lan_parasitic_gap,4953,21.87006083,24.15000806,4.60322005,8.55347633
lan_parasitic_gap,4954,21.87006083,24.51556679,10.90514426,11.04821633
lan_parasitic_gap,4955,21.87006083,24.51556679,19.25118413,19.54870247
lan_parasitic_gap,4956,21.87006083,24.51556679,4.60322005,8.05907484
lan_parasitic_gap,4957,20.34900580,22.14516257,2.94334458,7.08963282
lan_parasitic_gap,4958,20.34900580,22.14516257,20.38646538,18.57865596
lan_parasitic_gap,4959,20.34900580,22.14516257,10.50494932,9.71006619
lan_parasitic_gap,4960,20.34900580,21.82336079,2.94334458,7.03311524
lan_parasitic_gap,4961,20.34900580,21.82336079,20.38646538,21.66959979
lan_parasitic_gap,4962,20.34900580,21.82336079,10.50494932,10.19375711
lan_parasitic_gap,4963,23.26759374,24.72751745,20.38646538,18.57865596
lan_parasitic_gap,4964,23.26759374,24.72751745,2.94334458,7.08963282
lan_parasitic_gap,4965,23.26759374,24.72751745,10.50494932,9.71006619
lan_parasitic_gap,4966,23.26759374,24.92311948,20.38646538,21.66959979
lan_parasitic_gap,4967,23.26759374,24.92311948,2.94334458,7.03311524
lan_parasitic_gap,4968,23.26759374,24.92311948,10.50494932,10.19375711
lan_parasitic_gap,4969,23.11291808,25.25398716,2.54611005,5.22859228
lan_parasitic_gap,4970,23.11291808,25.25398716,20.11712432,17.77611645
lan_parasitic_gap,4971,23.11291808,25.25398716,9.78846945,8.74636465
lan_parasitic_gap,4972,23.11291808,25.24038688,2.54611005,4.81060169
lan_parasitic_gap,4973,23.11291808,25.24038688,20.11712432,20.01843243
lan_parasitic_gap,4974,23.11291808,25.24038688,9.78846945,9.27622615
lan_parasitic_gap,4975,24.38897030,25.37209916,9.78846945,8.74636465
lan_parasitic_gap,4976,24.38897030,25.37209916,2.54611005,5.22859228
lan_parasitic_gap,4977,24.38897030,25.37209916,20.11712432,17.77611645
lan_parasitic_gap,4978,24.38897030,25.68880968,9.78846945,9.27622615
lan_parasitic_gap,4979,24.38897030,25.68880968,2.54611005,4.81060169
lan_parasitic_gap,4980,24.38897030,25.68880968,20.11712432,20.01843243
lan_parasitic_gap,4981,21.38437465,24.18187720,4.04389873,6.63869829
lan_parasitic_gap,4982,21.38437465,24.18187720,19.52057136,19.52820610
lan_parasitic_gap,4983,21.38437465,24.18187720,10.13605364,9.72586370
lan_parasitic_gap,4984,21.38437465,24.37806930,4.04389873,7.19248399
lan_parasitic_gap,4985,21.38437465,24.37806930,19.52057136,17.27421006
lan_parasitic_gap,4986,21.38437465,24.37806930,10.13605364,9.44060538
